DUID,REGIONID,CONNECTIONPOINTID,STATIONID,FY15-16,FY16-17,FY17-18,FY18-19,FY19-20,FY20-21,FY21-22,FY22-23,FY23-24,FY24-25,FY25-26,FY26-27,LATEST_MLF,PREV_MLF,YOY_CHANGE,YOY_PCT_CHANGE,STATION_NAME,FUEL_SOURCE,FUEL_CATEGORY,TECHNOLOGY,CAPACITY_MW,DUID_TYPE,STATUS
COLUMSF1,QLD1,QCBR1C,COLUMSF,,,,,,,0.9846,0.9812,0.9746,0.9718,0.9865,0.9831,0.9831,0.9865,-0.0034,-0.34,Columboola Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,217.0,Generator,Active
ICSM,QLD1,QGNG1I,ICSM,1.0107,1.0033,0.987,0.9764,0.9728,0.9843,0.9918,0.9956,0.9816,0.9869,0.9896,0.9852,0.9852,0.9896,-0.0044,-0.44,ISIS Central Sugar Mill Co-generation Plant,Bagasse,Other Renewable,Steam Sub-Critical,25.0,Generator,Active
OAKEY1SF,QLD1,QTKS1O,OAKEY1SF,,,,0.9826,0.9824,0.9783,0.9711,0.98,0.9869,0.981,0.9852,0.9856,0.9856,0.9852,0.0004,0.04,Oakey 1 Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,30.0,Generator,Active
OAKEY2SF,QLD1,QTKS2O,OAKEY2SF,,,,,0.9824,0.9783,0.9711,0.98,0.9869,0.981,0.9852,0.9856,0.9856,0.9852,0.0004,0.04,Oakey 2 Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,65.0,Generator,Active
YARANSF1,QLD1,QMRY1Y,YARANSF,,,,,0.9877,0.9851,0.9789,0.9861,0.9914,0.9847,0.9888,0.987,0.987,0.9888,-0.0018,-0.18,Yarranlea Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,121.0,Generator,Active
MARYRSF1,QLD1,QMRY2M,MARYRSF,,,,,0.9872,0.9851,0.9789,0.9861,0.9914,0.9847,0.9888,0.987,0.987,0.9888,-0.0018,-0.18,Maryrorough Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,33.0,Generator,Active
WARWSF1,QLD1,QMRY3W,WARWSF1,,,,,,0.9851,0.9789,0.9861,0.9914,0.9847,0.9888,0.987,0.987,0.9888,-0.0018,-0.18,Warwick Solar Farm 1 ,Solar,Solar,Photovoltaic Flat Panel,39.0,Generator,Active
DULAWF1,QLD1,QCBF1D,DULAWF1,,,,,,,,0.9541,0.9776,0.977,0.9853,0.987,0.987,0.9853,0.0017,0.17,Dulacca Wind Farm,Wind,Wind,Wind - Onshore,180.0,Generator,Active
WARWSF2,QLD1,QMRY4W,WARWSF2,,,,,,0.9851,0.9789,0.9861,0.9914,0.9847,0.9888,0.987,0.987,0.9888,-0.0018,-0.18,Warwick Solar Farm 2,Solar,Solar,Photovoltaic Flat Panel,39.0,Generator,Active
WANDSF1,QLD1,QWSR1W,WANDSF,,,,,,,,0.9884,0.9832,0.9785,0.9975,0.9904,0.9904,0.9975,-0.0071,-0.71,Wandoan Solar Farm 1,Solar,Solar,Photovoltaic Flat Panel,159.0,Generator,Active
GANGARR1,QLD1,QWSS1G,GANGARRI,,,,,,0.9992,0.9959,0.9921,0.9837,0.9788,0.9977,0.9918,0.9918,0.9977,-0.0059,-0.59,Gangarri Solar Farm,Solar,Solar,Photovoltaic Tracking Flat Panel,162.0,Generator,Active
MBAHNTH,QLD1,QMRN1P,MBAHNTH,1.089,1.0721,1.0364,0.9819,0.97,0.9842,0.9949,1.0014,0.9898,0.9981,1.0081,0.9921,0.9921,1.0081,-0.016,-1.59,Moranbah North Waste Coal Mine Gas Power Station,Waste Coal Mine Gas,Fossil,Spark Ignition Reciprocating Engine,63.42,Generator,Active
W/HOE#1,QLD1,QWIV1,WIVENHOE,0.9895,0.9902,0.9935,0.9939,0.9936,0.9919,0.9903,0.9913,0.99,0.9909,0.9913,0.9932,0.9932,0.9913,0.0019,0.19,Wivenhoe Power Station,Water,Hydro,Pump Storage,285.0,Generator,Active
W/HOE#2,QLD1,QWIV2,WIVENHOE,0.9895,0.9902,0.9935,0.9939,0.9936,0.9919,0.9903,0.9913,0.99,0.9909,0.9913,0.9932,0.9932,0.9913,0.0019,0.19,Wivenhoe Power Station,Water,Hydro,Pump Storage,285.0,Generator,Active
SNB02,QLD1,QSPT1S,SNB,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,Supernode BESS,Grid,Battery,Battery and Inverter,337.4,Generator,Active
SNB01,QLD1,QSPS1S,SNB,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,Supernode BESS,Grid,Battery,Battery and Inverter,337.4,Generator,Active
DG_QLD1,QLD1,QDNSG,DG_QLD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,QLD1 Dummy Generator,,,,3000.0,Generator,Active
WANDB1,QLD1,QWSB3W,WANDBESS,,,,,,,,,,0.9877,1.0066,1.0,1.0,1.0066,-0.0066,-0.66,Wandoan Battery Energy Storage System (BESS),Grid,Battery,Battery,123.0,Generator,Active
PUMP1,QLD1,,,,,,,,,,,,,,1.0008,1.0008,,,,Wivenhoe Power Station,-,Other,-,240.0,Generator,Active
PUMP2,QLD1,,,,,,,,,,,,,,1.0008,1.0008,,,,Wivenhoe Power Station,-,Other,-,240.0,Generator,Active
SWAN_E,QLD1,QSWE,SWANBANK,0.9972,0.9984,1.0019,1.0009,1.001,0.9997,0.9971,0.9976,0.9987,0.9998,0.9994,1.0011,1.0011,0.9994,0.0017,0.17,Swanbank E Power Station ,Natural Gas,Fossil,Combined Cycle Gas Turbine (CCGT),385.0,Generator,Active
SWANBBF1,QLD1,QBKB1S,SWANBKBF,,,,,,,,,,,1.0036,1.0015,1.0015,1.0036,-0.0021,-0.21,Swanbank BESS,Grid,Battery,Battery and Inverter,331.2,Generator,Active
TITREE,QLD1,QABM1T,TITREE,0.9965,0.999,1.0016,1.0015,1.0027,1.0019,1.0001,0.9992,0.9985,1.0005,1.0,1.0018,1.0018,1.0,0.0018,0.18,Veolia Ti Tree Bio Reactor,Landfill Methane / Landfill Gas,Other Renewable,Compression Reciprocating Engine,2.0,Generator,Active
RACOMIL1,QLD1,QMKA1R,RACOMIL,1.0568,1.0487,1.006,0.9623,0.9724,0.9676,0.9953,1.0008,0.9886,0.9922,1.0026,1.0026,1.0026,1.0026,0.0,0.0,Racecourse Mill Power Station,Bagasse,Other Renewable,Steam Sub-Critical,48.0,Generator,Active
BRNDBES1,QLD1,QSPB1B,BRNDBES,,,,,,,,,,,1.0014,1.0027,1.0027,1.0014,0.0013,0.13,Brendale BESS,Grid,Battery,Battery and Inverter,215.0,Generator,Active
PIONEER,QLD1,QTVS,PIONEER,1.0872,1.0774,1.0373,0.9698,0.9599,0.9625,1.0043,1.0025,0.9778,0.9893,1.0034,1.0034,1.0034,1.0034,0.0,0.0,Pioneer Sugar Mill,,,,,Unknown,Active
GREENB1,QLD1,QGBB1G,GREENB,,,,,,,,,,1.0033,1.0045,1.0035,1.0035,1.0045,-0.001,-0.1,Greenbank BESS,Grid,Battery,Battery,259.2,Generator,Active
BPLANDF1,QLD1,QLGH3B,BPLANDF,1.0078,1.008,1.0112,1.0116,1.0117,1.0111,1.0083,1.0087,1.0118,1.0115,1.0099,1.0127,1.0127,1.0099,0.0028,0.28,Browns Plains Landfill Gas PS,Landfill Methane / Landfill Gas,Other Renewable,Spark Ignition Reciprocating Engine,2.0,Generator,Active
STAPYLTON1,QLD1,QLGH4S,STAPYLTON,,,1.0112,1.0116,1.0117,1.0111,1.0083,1.0087,1.0118,1.0115,1.0099,1.0127,1.0127,1.0099,0.0028,0.28,Stapylton Renewable Energy Facility,Landfill Methane / Landfill Gas,Other Renewable,Spark Ignition Reciprocating Engine,3.0,Generator,Active
RPCG,QLD1,QLGH2,RPCG,1.0078,1.008,1.0112,1.0116,1.0117,1.0111,1.0083,1.0087,1.0118,1.0115,1.0099,1.0127,1.0127,1.0099,0.0028,0.28,Rocky Point Cogeneration Plant,Bagasse,Other Renewable,Steam Sub-Critical,30.0,Generator,Active
TABMILL2,QLD1,QTUL1T,TABMILL2,,,,,0.9966,0.9942,1.0291,1.0201,1.0029,1.0142,1.0128,1.0128,1.0128,1.0128,0.0,0.0,Tableland Mill Unit 2,Bagasse,Other Renewable,Steam Super Critical,24.0,Generator,Active
WHILL1,QLD1,QTUL,WINDHILL,1.1137,1.1103,1.0877,0.9966,0.9846,0.9942,1.0291,1.0201,1.0029,1.0142,1.0128,1.013,1.013,1.0128,0.0002,0.02,Windy Hill Wind Farm,Wind,Wind,Wind - Onshore,12.0,Generator,Active
VALDORA1,QLD1,QPWD1S,VALDORA,,1.012,1.0056,1.0025,1.0021,1.0046,1.0091,1.0095,1.013,1.0145,1.0144,1.0132,1.0132,1.0144,-0.0012,-0.12,Valdora Solar Farm,Solar,Solar,Photovoltaic Flat panel,15.0,Generator,Active
SMCSF1,QLD1,QTZS1S,SMCSF,,,1.0424,1.0092,1.0037,0.9899,1.0019,1.0029,0.9979,1.0159,1.0151,1.0179,1.0179,1.0151,0.0028,0.28,Sun Metals Solar Farm,Solar,Solar,Photovoltaic Flat panel,143.0,Generator,Active
TULLYSM1,QLD1,QTLL1T,TULLYSM,,,,,,,,,,1.0262,1.023,1.023,1.023,1.023,0.0,0.0,Tully Sugar Mill,Bagasse and Diesel,Other Renewable,Steam Super Critical and Compression Reciprocating Engine,32.0,Generator,Active
VICMILL1,QLD1,QING1S,VICMILL,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,1.1403,0.0,0.0,Victoria Mill,,Other Renewable,,24.0,Generator,Active
SUNCOAST,QLD1,QPWD1,SUNCOAST,1.0124,,,,,,,,,,,,,,,,Suncoast Gold Macadamias,,,,1.0,Generator,Retired
STHBKTEC,QLD1,QCBD1S,STHBKTEC,1.0141,1.0125,1.0129,1.0122,,,,,,,,,,,,,Southbank Institute Of Technology Unit 1 Plant,,Fossil,,1.0,Generator,Retired
ROCHEDAL,QLD1,QBMH2,ROCHEDAL,1.0067,1.0091,1.0114,1.0123,1.0121,,,,,,,,,,,,Rochedale Renewable Energy Facility,,Other Renewable,,4.0,Generator,Retired
WHIT1,QLD1,QSBK1,WHIT1,0.9953,0.9968,0.9999,1.0001,1.0006,,,,,,,,,,,,Whitwood Road Renewable Energy Facility,Landfill Methane / Landfill Gas,Other Renewable,Compression Reciprocating Engine,1.0,Generator,Retired
EDLRGNRD,QLD1,QSPN2,EDLRGNRD,1.0057,1.0049,1.0044,1.0042,1.0042,,,,,,,,,,,,Roghan Road LFG Power Plant,,Other Renewable,,2.0,Generator,Retired
MACKAYGT,QLD1,QMKG,MACKAY,1.055,0.9737,0.9577,0.8863,0.9062,0.8893,,,,,,,,,,,Mackay Gas Turbine,,,,,Ancillary Service,Retired
DAANDINE,QLD1,QTKM1,DAANDINE,0.9747,0.9717,0.9816,0.9867,0.9848,0.9798,0.9774,,,,,,,,,,Daandine Power Station,,Fossil,,33.0,Generator,Retired
WIVENSH,QLD1,QABR1,WIVENSH,0.9945,0.9951,0.999,0.9968,1.0043,1.0027,1.001,0.9995,0.9985,,,,,,,,WIVENHOE SMALL HYDRO,,Hydro,,5.0,Generator,Retired
WANDBG1,QLD1,QWSB1W,WANDBESS,,,,,,,0.9764,0.9767,0.9751,0.9823,,,,,,,Wandoan BESS,,Battery,,123.0,Generator,Retired
WDBESSG1,QLD1,QWDE1W,WDBESS,,,,,,,,,0.9586,0.9556,,,,,,,Western Downs Battery Energy Storage System (BESS),,Battery,,272.0,Generator,Retired
CHBESSG1,QLD1,QWDB1C,CHBESS,,,,,,,,,0.9588,0.9611,,,,,,,Chinchilla BESS,,Battery,,134.0,Generator,Retired
BBATTERY,QLD1,QBCB1B,BBATTERY,,,,,,,,,0.9198,0.9166,,,,,,,Bouldercombe Battery Project,,,,,Unknown,Retired
WPWF,SA1,SSYP1,WPWF,0.8195,0.8185,0.833,0.8279,0.8125,0.82,0.811,0.8174,0.8073,0.8179,0.8456,0.8476,0.8476,0.8456,0.002,0.24,Wattle Point Wind Farm,Wind,Wind,Wind - Onshore,90.75,Generator,Active
SNOWTWN1,SA1,SNWF1T,SNOWTOWN,0.9198,0.9289,0.9296,0.9203,0.9095,0.9165,0.9134,0.9162,0.8968,0.8932,0.9157,0.9132,0.9132,0.9157,-0.0025,-0.27,Snowtown Wind Farm Units 1 And 47,Wind,Wind,Wind - Onshore,99.0,Generator,Active
DALNTH1,SA1,SDAN3D,DALNTH,,,,,,,,,,0.9005,0.9337,0.9358,0.9358,0.9337,0.0021,0.22,Dalrymple North BESS,Grid,Battery,Battery,30.0,Generator,Active
MTMILLAR,SA1,SMTM1,MTMILLAR,0.9016,0.912,0.9172,0.9055,0.8935,0.9355,0.9287,0.9245,0.9259,0.9162,0.9403,0.9387,0.9387,0.9403,-0.0016,-0.17,Mt Millar Wind Farm,Wind,Wind,Wind - Onshore,70.0,Generator,Active
CATHROCK,SA1,SCRK,CATHROCK,0.8775,0.8896,0.8965,0.886,0.8858,0.9324,0.9166,0.9281,0.9319,0.9309,0.9467,0.9417,0.9417,0.9467,-0.005,-0.53,Cathedral Rocks,Wind,Wind,Wind - Onshore,66.0,Generator,Active
LKBONNY3,SA1,SMAY3W,LKBONNY3,0.9352,0.8768,0.8906,0.9144,0.9777,0.9587,0.9803,0.9585,0.9656,0.9709,0.9297,0.9468,0.9468,0.9297,0.0171,1.84,Lake Bonney Stage 3 Wind Farm,Wind,Wind,Wind - Onshore,39.0,Generator,Active
LKBONNY2,SA1,SMAY2,LKBONNY_2,0.9352,0.8768,0.8906,0.9144,0.9777,0.9587,0.9803,0.9585,0.9656,0.9709,0.9297,0.9468,0.9468,0.9297,0.0171,1.84,Lake Bonney Stage 2 Windfarm,Wind,Wind,Wind - Onshore,159.0,Generator,Active
LKBONNY1,SA1,SMAY1,LKBONNY1,0.9352,0.8768,0.8906,0.9144,0.9777,0.9587,0.9803,0.9585,0.9656,0.9709,0.9297,0.9468,0.9468,0.9297,0.0171,1.84,Lake Bonney Wind Farm Stage 1,Wind,Wind,Wind - Onshore,80.5,Generator,Active
CNUNDAWF,SA1,SSNN1,CANUNDA1,0.9432,0.885,0.8967,0.9237,0.9881,0.9702,0.9944,0.9742,0.9671,0.9755,0.9333,0.9527,0.9527,0.9333,0.0194,2.08,Canunda Wind Farm,Wind,Wind,Wind - Onshore,46.0,Generator,Active
HDWF3,SA1,SHDW3H,HORNSDAL3,,,0.9799,0.9744,0.9698,0.9595,0.9518,0.9479,0.9467,0.9423,0.956,0.9533,0.9533,0.956,-0.0027,-0.28,Hornsdale Wind Farm 3,Wind,Wind,Wind - Onshore,112.0,Generator,Active
HDWF2,SA1,SHDW2H,HORNSDAL2,,0.9918,0.9841,0.9744,0.9698,0.9595,0.9518,0.9479,0.9467,0.9423,0.956,0.9533,0.9533,0.956,-0.0027,-0.28,Hornsdale Wind Farm 2,Wind,Wind,Wind - Onshore,102.4,Generator,Active
HDWF1,SA1,SHDW1H,HORNSDAL,0.9793,0.9965,0.9841,0.9744,0.9698,0.9595,0.9518,0.9479,0.9467,0.9423,0.956,0.9533,0.9533,0.956,-0.0027,-0.28,Hornsdale Wind Farm,Wind,Wind,Wind - Onshore,102.4,Generator,Active
MWPS1PV1,SA1,SMW11M,MWPS1,,,,,,1.0211,1.0271,1.0018,0.9847,0.9759,1.0146,0.9541,0.9541,1.0146,-0.0605,-5.96,Morgan-Whyalla Pipeline Pumping Station No 1,solar,Solar,Photovoltaic Tracking Flat panel,5.5,Generator,Active
BLUFF1,SA1,SBEL2P,BLUFF,0.9767,0.9863,0.9798,0.9674,0.9728,0.9661,0.9571,0.9539,0.9508,0.9467,0.9579,0.9572,0.9572,0.9579,-0.0007,-0.07,The Bluff Wind Farm,Wind,Wind,Wind - Onshore,52.5,Generator,Active
NBHWF1,SA1,SBEL1A,NBHWF,0.9767,0.9863,0.9798,0.9674,0.9728,0.9661,0.9571,0.9539,0.9508,0.9467,0.9579,0.9572,0.9572,0.9579,-0.0007,-0.07,North Brown Hill Wind Farm,Wind,Wind,Wind - Onshore,132.3,Generator,Active
SNUG2,SA1,SSGA2,SNUG,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.0,0.0,Snuggery Power Station,Diesel,Fossil,Open Cycle Gas turbines (OCGT),21.0,Generator,Active
SNUG3,SA1,SSGA3,SNUG,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.9579,0.0,0.0,Snuggery Power Station,Diesel,Fossil,Open Cycle Gas turbines (OCGT),21.0,Generator,Active
WGWF1,SA1,SWGL1W,WGWF,,,,0.9689,0.9828,0.9693,0.9583,0.9549,0.9534,0.9498,0.9601,0.9592,0.9592,0.9601,-0.0009,-0.09,Willogoleche Wind Farm,Wind,Wind,Wind - Onshore,122.0,Generator,Active
HALLWF2,SA1,SMOK1H,HALLWF2,0.9811,0.9871,0.9818,0.9715,0.977,0.971,0.9606,0.9572,0.957,0.9526,0.9608,0.9606,0.9606,0.9608,-0.0002,-0.02,Hallett 2 Wind Farm,Wind,Wind,Wind - Onshore,71.4,Generator,Active
WATERLWF,SA1,SWLE,WATERLWF,0.9764,0.9784,0.9751,0.9712,0.9677,0.9665,0.9594,0.9582,0.9599,0.9547,0.9624,0.9611,0.9611,0.9624,-0.0013,-0.14,Waterloo Wind Farm,Wind,Wind,Wind - Onshore,130.8,Generator,Active
CLEMGPWF,SA1,SCGW1P,CLEMGPWF,0.9701,0.9822,0.9787,0.9683,0.9583,0.9597,0.9564,0.953,0.9522,0.9486,0.9604,0.9614,0.9614,0.9604,0.001,0.1,Clements Gap Wind Farm,Wind,Wind,Wind - Onshore,57.0,Generator,Active
MINTARO,SA1,SMPS,MINTARO,0.9736,0.9889,0.9941,0.9942,0.9795,0.9907,0.9865,0.9793,0.9746,0.9667,0.9651,0.9621,0.9621,0.9651,-0.003,-0.31,Mintaro Gas Turbine Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),90.0,Generator,Active
AGLHAL,SA1,SHPS1,AGLHAL,0.9835,0.99,0.982,0.9715,0.9748,0.9666,0.963,0.9599,0.9599,0.9565,0.9663,0.9628,0.9628,0.9663,-0.0035,-0.36,Hallett Power Station,Natural Gas / Diesel,Fossil,Open Cycle Gas turbines (OCGT),217.0,Generator,Active
HALLWF1,SA1,SHPS2W,HALLWF,0.9835,0.99,0.982,0.9715,0.9748,0.9666,0.963,0.9599,0.9599,0.9565,0.9663,0.9628,0.9628,0.9663,-0.0035,-0.36,Hallett 1 Wind Farm,Wind,Wind,Wind - Onshore,94.5,Generator,Active
LGAPWF2,SA1,SLGW4L,LGAPWF1,,,,,,,0.9644,0.9628,0.9601,0.9576,0.9689,0.9661,0.9661,0.9689,-0.0028,-0.29,Lincoln Gap Wind Farm,Wind,Wind,Wind - Onshore,86.0,Generator,Active
LGAPWF1,SA1,SLGW1L,LGAPWF1,,,,0.9947,0.9821,0.9779,0.9667,0.9628,0.9601,0.9576,0.9689,0.9661,0.9661,0.9689,-0.0028,-0.29,Lincoln Gap Wind Farm,Wind,Wind,Wind - Onshore,126.0,Generator,Active
LGAPBS1,SA1,SLGW5L,LGAPWF1,,,,,,,,,,,0.9689,0.9661,0.9661,0.9689,-0.0028,-0.29,Lincoln Gap Wind Farm Battery ,Grid,Battery,Battery and Inverter,10.8,Generator,Active
MWPS2PV1,SA1,SMW21M,MWPS2,,,,,,1.0113,0.9664,0.9999,0.988,0.9766,1.003,0.9664,0.9664,1.003,-0.0366,-3.65,Morgan-Whyalla Pipeline Pumping Station No 2,Solar,Solar,Photovoltaic Tracking Flat panel,5.5,Generator,Active
GSWF1B1,SA1,SRAB1G,GSWF1B,,,,,,,,,0.9728,0.9641,0.9689,0.9687,0.9687,0.9689,-0.0002,-0.02,Goyder South Wind Farm 1B,Wind,Wind,Wind - Onshore,203.0,Generator,Active
GSWF1A,SA1,SROB1G,GSWF1A,,,,,,,,,0.9702,0.9643,0.9697,0.9687,0.9687,0.9697,-0.001,-0.1,Goyder South Wind Farm 1A,Wind,Wind,Wind - Onshore,209.0,Generator,Active
SNOWSTH1,SA1,SBLWS2,SNOWSTH,0.9782,0.9888,0.9869,0.9813,0.9722,0.9717,0.9678,0.9666,0.9638,0.9613,0.9695,0.9699,0.9699,0.9695,0.0004,0.04,Snowtown South Wind Farm,Wind,Wind,Wind - Onshore,126.0,Generator,Active
SNOWNTH1,SA1,SBLWS1,SNOWNTH,0.9782,0.9888,0.9869,0.9813,0.9722,0.9717,0.9678,0.9666,0.9638,0.9613,0.9695,0.9699,0.9699,0.9695,0.0004,0.04,Snowtown Wind Farm Stage 2 North,Wind,Wind,Wind - Onshore,144.0,Generator,Active
BNGSF1,SA1,SBEM1B,BNGSF1,,,0.9946,0.97,0.9717,0.9744,0.9597,0.9567,0.9601,0.9565,0.9725,0.9703,0.9703,0.9725,-0.0022,-0.23,Bungala One Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,135.0,Generator,Active
BNGSF2,SA1,SBEM2B,BNGSF2,,,,0.97,0.9717,0.9744,0.9597,0.9567,0.9601,0.9565,0.9725,0.9703,0.9703,0.9725,-0.0022,-0.23,Bungala Two Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,135.0,Generator,Active
PAREPW1,SA1,SDAP1P,PAREP,,,,,,,0.9728,0.9641,0.9654,0.9608,0.9735,0.9709,0.9709,0.9735,-0.0026,-0.27,Port Augusta Renewable Energy Park,Wind,Wind,Wind - Onshore,210.0,Generator,Active
PAREPS1,SA1,SDAP2P,PAREP,,,,,,,,0.9641,0.9654,0.9608,0.9735,0.9709,0.9709,0.9735,-0.0026,-0.27,Port Augusta Renewable Energy Park,Solar,Solar,Photovoltaic Flat panel,99.0,Generator,Active
MWPS3PV1,SA1,SMW31M,MWPS3,,,,,,1.0005,0.9719,0.9717,0.9847,0.9787,0.9897,0.9741,0.9741,0.9897,-0.0156,-1.58,Morgan-Whyalla Pipeline Pumping Station No 3,Solar,Solar,Photovoltaic Tracking Flat panel,7.5,Generator,Active
HPR1,SA1,SMTL3H,HORNSDPR,,,,,,,,,,0.9625,0.9806,0.975,0.975,0.9806,-0.0056,-0.57,Hornsdale Power Reserve,Wind,Battery,Battery and Inverter,150.0,Generator,Active
MWPS4PV1,SA1,SMW41M,MWPS4,,,,,,0.9935,0.9751,0.9889,0.9796,0.9751,0.9837,0.9773,0.9773,0.9837,-0.0064,-0.65,Morgan-Whyalla Pipeline Pumping Station No 4,Solar,Solar,Photovoltaic Tracking Flat panel,5.5,Generator,Active
MINTNL1,SA1,SWAT,MINTARO,0.9881,0.9931,0.9897,0.9886,0.9854,0.9864,0.9821,0.9786,0.9775,0.9751,0.979,0.979,0.979,0.979,0.0,0.0,Mintaro Gas Turbine Station,,Fossil,,25.0,Generator,Active
POR01,SA1,SPLN1,PORTLCN,0.952,1.0011,1.0158,0.9691,0.9676,0.9886,0.9505,0.9899,0.9822,0.9679,0.9895,0.9846,0.9846,0.9895,-0.0049,-0.5,Port Lincoln Gas Turbine,Diesel,Fossil,Open Cycle Gas turbines (OCGT),50.0,Generator,Active
POR03,SA1,SPL31P,PORTLCN,0.8976,1.0064,1.051,1.0383,0.9707,0.9916,0.9467,0.9945,0.9799,0.9724,0.9916,0.9865,0.9865,0.9916,-0.0051,-0.51,Port Lincoln Gas Turbine,Diesel,Fossil,Open Cycle Gas turbines (OCGT),23.5,Generator,Active
LADBROK2,SA1,SPEW2,LADBROKE,0.9563,0.8872,0.917,0.9474,0.9831,0.9685,0.9883,0.9553,0.9736,0.9712,0.9522,0.9898,0.9898,0.9522,0.0376,3.95,Ladbroke Grove Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),40.0,Generator,Active
LADBROK1,SA1,SPEW1,LADBROKE,0.9563,0.8872,0.917,0.9474,0.9831,0.9685,0.9883,0.9553,0.9736,0.9712,0.9522,0.9898,0.9898,0.9522,0.0376,3.95,Ladbroke Grove Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),40.0,Generator,Active
SNUG1,SA1,SSGA1,SNUG,0.9829,0.8417,0.9318,0.9325,0.9474,0.9518,0.9533,0.9388,0.9877,0.9608,0.9723,0.9902,0.9902,0.9723,0.0179,1.84,Snuggery Power Station,Diesel,Fossil,Open Cycle Gas turbines (OCGT),63.0,Generator,Active
QPS5,SA1,SQPS5Q,QUARANTN,0.9932,0.9864,0.9856,0.9854,0.9852,0.9854,0.9858,0.9871,0.9946,0.9949,0.9957,0.9935,0.9935,0.9957,-0.0022,-0.22,Quarantine Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),128.0,Generator,Active
QPS4,SA1,SQPS4,QUARANTN,0.9932,0.9864,0.9856,0.9854,0.9852,0.9854,0.9858,0.9871,0.9946,0.9949,0.9957,0.9935,0.9935,0.9957,-0.0022,-0.22,Quarantine Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),24.0,Generator,Active
QPS3,SA1,SQPS3,QUARANTN,0.9932,0.9864,0.9856,0.9854,0.9852,0.9854,0.9858,0.9871,0.9946,0.9949,0.9957,0.9935,0.9935,0.9957,-0.0022,-0.22,Quarantine Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),24.0,Generator,Active
QPS2,SA1,SQPS2,QUARANTN,0.9932,0.9864,0.9856,0.9854,0.9852,0.9854,0.9858,0.9871,0.9946,0.9949,0.9957,0.9935,0.9935,0.9957,-0.0022,-0.22,Quarantine Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),24.0,Generator,Active
QPS1,SA1,SQPS1,QUARANTN,0.9932,0.9864,0.9856,0.9854,0.9852,0.9854,0.9858,0.9871,0.9946,0.9949,0.9957,0.9935,0.9935,0.9957,-0.0022,-0.22,Quarantine Power Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),29.0,Generator,Active
SNUGNL1,SA1,SSNN,SNUG,0.9704,0.9176,0.9102,0.9482,1.015,0.9723,1.0358,1.0029,1.0526,1.0664,0.995,0.995,0.995,0.995,0.0,0.0,Snuggery Power Station,Diesel,Fossil,Open Cycle Gas turbines (OCGT),21.0,Generator,Active
MANNSF2,SA1,SMAE1M,MANNSF2,,,,,,,,,0.9893,0.9937,0.9932,0.9959,0.9959,0.9932,0.0027,0.27,Mannum 2 Solar Farm,Solar,Solar,Photovoltaic Tracking Flat panel,37.0,Generator,Active
TB2B1,SA1,STBB4T,TB2HYB,,,,,,,,,,1.0102,0.9945,0.9968,0.9968,0.9945,0.0023,0.23,Tailem Bend 2 Hybrid Renewable Power Station,Grid,Battery,Battery and Inverter,50.0,Generator,Active
TB2SF1,SA1,STBB1T,TB2HYB,,,,,,,,0.9687,1.0079,1.0102,0.9945,0.9968,0.9968,0.9945,0.0023,0.23,Tailem Bend 2 Hybrid Renewable Power Station,Solar,Solar,Photovoltaic Flat Panel,105.0,Generator,Active
TBSF1,SA1,STBS1T,TBSF,,,,0.9973,1.0054,1.0013,1.0113,1.0029,1.003,1.009,0.9952,0.9978,0.9978,0.9952,0.0026,0.26,Tailem Bend Solar Project 1,Solar,Solar,Photovoltaic Flat Panel,108.0,Generator,Active
DRYCGT3,SA1,SDCA3,DRYCGT,1.0018,1.0011,1.0019,1.003,0.9971,1.0011,1.0002,0.9991,0.9992,0.9998,0.9988,0.9985,0.9985,0.9988,-0.0003,-0.03,Dry Creek Gas Turbine Station,Natural Gas,Fossil,Open Cycle Gas turbines (OCGT),52.0,Generator,Active
